# dft_x model_x dft_y model_y dft_z model_z diff_x diff_y diff_z
0.798418 0.785771 -0.338419 -0.367125 1.291066 1.302474 0.012647 0.028707 0.011407
0.010856 -0.002308 -0.021973 -0.035914 -0.524152 -0.504893 0.013164 0.013940 0.019259
-0.163502 -0.157421 0.426105 0.471230 1.074633 1.058038 0.006081 0.045125 0.016595
0.373435 0.350072 -0.143013 -0.143387 -1.038300 -1.046281 0.023363 0.000374 0.007981
1.121673 1.103511 -0.037749 -0.007370 -0.403414 -0.398101 0.018162 0.030379 0.005314
0.313636 0.283737 -1.133006 -1.108799 -0.135373 -0.128558 0.029899 0.024206 0.006815
0.361428 0.337881 0.245593 0.236023 0.162933 0.195391 0.023548 0.009570 0.032457
1.221877 1.177616 -0.129636 -0.141379 -0.192512 -0.170501 0.044261 0.011744 0.022011
0.255788 0.279510 -0.043741 -0.019166 -1.060262 -1.051313 0.023723 0.024575 0.008949
-0.003341 0.019361 0.054386 0.043583 0.106490 0.148299 0.022702 0.010803 0.041809
-0.476090 -0.466339 0.751898 0.757422 -0.280610 -0.293541 0.009751 0.005524 0.012930
-0.471311 -0.467246 -0.106684 -0.104906 0.082868 0.074234 0.004065 0.001779 0.008634
0.133485 0.142761 0.127605 0.112089 0.720511 0.752370 0.009276 0.015515 0.031859
-0.458814 -0.452344 0.265831 0.295259 -0.162184 -0.156396 0.006470 0.029429 0.005788
-0.716885 -0.695423 -0.023214 -0.034642 1.027995 1.011873 0.021462 0.011428 0.016122
0.066602 0.023474 0.323714 0.353304 0.241461 0.245979 0.043127 0.029590 0.004519
1.641778 1.630115 -0.336753 -0.338574 0.322349 0.309429 0.011662 0.001821 0.012920
-0.939281 -0.942548 0.540544 0.554673 -0.156305 -0.176600 0.003266 0.014129 0.020294
-0.162203 -0.165478 -0.189540 -0.171958 -0.519416 -0.508120 0.003275 0.017582 0.011297
0.391553 0.368445 -0.454114 -0.444393 0.632294 0.615884 0.023108 0.009721 0.016410
0.517138 0.501947 0.151015 0.122708 0.293469 0.292314 0.015191 0.028308 0.001155
0.528527 0.526205 0.608234 0.579495 -0.639297 -0.660697 0.002322 0.028740 0.021400
0.272627 0.262683 -0.355868 -0.386017 -0.646282 -0.612820 0.009944 0.030148 0.033462
-0.320388 -0.339417 0.047217 0.042948 -0.287947 -0.289152 0.019029 0.004269 0.001204
-0.934638 -0.895040 -0.601450 -0.599259 -0.723416 -0.721849 0.039598 0.002191 0.001567
-0.818772 -0.832490 0.886885 0.875537 -0.772169 -0.795008 0.013718 0.011348 0.022839
-0.488645 -0.446719 -0.642638 -0.605337 -1.034513 -1.051834 0.041926 0.037301 0.017321
-0.469735 -0.439041 -0.465300 -0.432935 0.761844 0.743933 0.030694 0.032366 0.017912
-0.471056 -0.499287 0.041834 0.053436 -0.347519 -0.395126 0.028231 0.011602 0.047607
-0.640477 -0.629638 0.170670 0.187599 -1.307117 -1.337070 0.010839 0.016928 0.029953
-0.578965 -0.608091 0.562734 0.534443 0.326781 0.306698 0.029126 0.028291 0.020082
-0.305865 -0.286805 -0.614333 -0.610486 0.844020 0.811381 0.019060 0.003847 0.032638
-1.253321 -1.246983 0.064382 0.052461 -0.073677 -0.088403 0.006338 0.011921 0.014726
0.729457 0.728043 0.120586 0.119818 0.040307 0.065886 0.001415 0.000768 0.025579
0.043835 0.007229 -1.055478 -1.062933 -0.380704 -0.375272 0.036606 0.007455 0.005432
-0.035245 -0.060565 0.682139 0.660018 -0.370974 -0.345238 0.025320 0.022121 0.025736
-0.265205 -0.245988 -0.857624 -0.902808 -0.442840 -0.453641 0.019217 0.045185 0.010801
-0.038198 -0.044901 -0.980339 -0.980296 0.165997 0.162832 0.006703 0.000043 0.003165
1.273420 1.255984 -0.687576 -0.648133 0.138458 0.103794 0.017436 0.039443 0.034664
-1.094707 -1.097191 -0.283331 -0.272418 0.045554 0.022060 0.002484 0.010914 0.023494
0.327755 0.336220 0.245341 0.267159 0.209639 0.191894 0.008465 0.021818 0.017745
-0.241458 -0.283401 1.295323 1.306614 0.783015 0.767550 0.041943 0.011291 0.015465
0.164439 0.161916 0.150792 0.176638 0.263516 0.285639 0.002523 0.025846 0.022124
-1.161072 -1.121367 -0.478895 -0.458040 1.105553 1.141320 0.039705 0.020855 0.035767
-0.186369 -0.195284 0.161815 0.209430 1.181955 1.190209 0.008915 0.047615 0.008254
0.314206 0.274592 -0.443742 -0.471929 0.250037 0.255455 0.039614 0.028187 0.005418
0.879684 0.920783 -0.256767 -0.253983 -0.339739 -0.353606 0.041099 0.002783 0.013868
-0.731063 -0.714901 -0.093082 -0.096885 -0.346469 -0.352196 0.016162 0.003802 0.005727
-0.025678 -0.061150 0.199562 0.172546 -0.196780 -0.171045 0.035472 0.027016 0.025735
0.005215 0.001928 0.326861 0.242792 -1.354159 -1.358160 0.003286 0.084069 0.004002
0.054231 0.060333 0.147016 0.120539 -0.385531 -0.397536 0.006102 0.026477 0.012005
0.096094 0.136873 -0.406873 -0.409782 -0.392780 -0.372003 0.040778 0.002909 0.020778
-0.202443 -0.234646 0.636610 0.620903 -0.671515 -0.583496 0.032203 0.015707 0.088019
0.474128 0.475277 -0.074869 -0.090998 0.425976 0.452754 0.001149 0.016128 0.026779
0.186339 0.165350 -0.206714 -0.228647 -0.215992 -0.213052 0.020989 0.021934 0.002940
-0.688520 -0.694549 0.234958 0.241723 -0.057687 -0.056628 0.006028 0.006766 0.001059
0.089489 0.084077 -0.436037 -0.433372 -0.508272 -0.556844 0.005412 0.002665 0.048572
0.775223 0.794602 -0.187538 -0.188949 0.692083 0.627288 0.019379 0.001412 0.064795
0.163694 0.157653 -0.147340 -0.150725 -0.798785 -0.775873 0.006041 0.003384 0.022912
-0.626635 -0.631953 -1.057920 -1.078290 -0.506216 -0.485656 0.005318 0.020370 0.020560
0.494491 0.506449 -0.603387 -0.607996 -0.047625 -0.056109 0.011957 0.004609 0.008485
-1.159876 -1.175885 -0.255030 -0.263250 0.004727 -0.025727 0.016009 0.008220 0.030455
-0.070348 -0.098107 1.150457 1.145175 -0.620434 -0.634377 0.027759 0.005283 0.013943
-0.509322 -0.490394 -0.280466 -0.296510 -0.030657 -0.033354 0.018928 0.016045 0.002697
0.267223 0.227878 -0.449901 -0.471111 1.040244 1.069626 0.039345 0.021210 0.029382
-0.220519 -0.246662 -0.292928 -0.302134 -0.265140 -0.227280 0.026143 0.009206 0.037861
-0.015018 -0.031939 0.353085 0.343394 -0.330008 -0.322770 0.016921 0.009691 0.007237
0.657176 0.695948 -0.700000 -0.719704 0.263500 0.238945 0.038772 0.019704 0.024555
0.007019 0.030517 0.591555 0.586602 0.518535 0.526269 0.023498 0.004953 0.007734
-0.060882 -0.051251 -0.536743 -0.503513 -0.939266 -0.952909 0.009631 0.033229 0.013643
1.182198 1.206089 1.368289 1.355934 0.279359 0.263716 0.023891 0.012355 0.015643
-0.293956 -0.282121 0.027628 0.047579 0.629263 0.619131 0.011835 0.019951 0.010132
-0.621875 -0.616753 -0.596495 -0.639504 -1.212424 -1.240464 0.005122 0.043009 0.028040
0.138799 0.142633 -0.435790 -0.388448 0.336003 0.282653 0.003834 0.047342 0.053349
0.598545 0.616071 -0.125226 -0.137910 0.105660 0.110483 0.017525 0.012684 0.004823
-0.095276 -0.126749 -0.928754 -0.933092 -0.148337 -0.101543 0.031473 0.004338 0.046793
0.203117 0.235815 -0.284465 -0.316265 0.513381 0.523246 0.032698 0.031800 0.009865
0.244643 0.226687 -0.411823 -0.407852 -0.821610 -0.817183 0.017956 0.003971 0.004427
0.229970 0.200585 -0.159221 -0.127708 0.681243 0.685011 0.029385 0.031514 0.003768
-0.186766 -0.207357 0.225795 0.235466 0.031048 -0.011673 0.020592 0.009671 0.042722
-0.513595 -0.543956 -0.223358 -0.231593 -0.413204 -0.435481 0.030361 0.008235 0.022277
0.665499 0.689283 2.022669 2.016583 -0.093464 -0.115446 0.023784 0.006086 0.021982
0.042760 0.038404 0.716884 0.709571 1.370424 1.349275 0.004356 0.007313 0.021149
-0.324163 -0.332609 -0.118338 -0.081774 -0.921153 -0.872323 0.008445 0.036563 0.048830
0.441749 0.451786 -0.150059 -0.144572 0.640131 0.630306 0.010036 0.005487 0.009825
-0.156281 -0.156368 0.554395 0.550731 0.143407 0.104153 0.000086 0.003664 0.039254
0.292531 0.271995 0.050918 0.059619 -0.345082 -0.275223 0.020536 0.008701 0.069859
-0.123389 -0.138952 -0.694740 -0.721691 0.596187 0.596999 0.015563 0.026951 0.000812
0.345199 0.354941 -0.440343 -0.418184 0.199474 0.256180 0.009741 0.022159 0.056707
-0.680423 -0.706313 -0.419454 -0.427774 -0.609619 -0.592130 0.025890 0.008321 0.017488
0.950211 0.974826 -0.289064 -0.248577 -0.600825 -0.639631 0.024615 0.040487 0.038805
0.426921 0.422016 -1.942541 -1.960187 0.228820 0.236545 0.004905 0.017646 0.007725
0.612846 0.618204 -0.514892 -0.536365 0.401885 0.383350 0.005358 0.021473 0.018534
-1.880436 -1.855729 -0.119093 -0.122787 -0.049282 -0.062604 0.024707 0.003694 0.013322
0.294166 0.306109 -0.082548 -0.092362 0.620375 0.636008 0.011943 0.009814 0.015633
-0.499225 -0.474727 -0.163858 -0.167363 -1.095813 -1.103172 0.024498 0.003505 0.007359
-0.180186 -0.187215 -0.551486 -0.542519 0.864772 0.862731 0.007030 0.008967 0.002041
0.318201 0.306694 0.688086 0.678997 -0.444671 -0.415623 0.011507 0.009089 0.029047
-0.557982 -0.524329 0.078540 0.074568 -0.387398 -0.417841 0.033653 0.003972 0.030443
0.307578 0.272364 0.444663 0.461810 0.139565 0.092847 0.035214 0.017147 0.046717
1.863807 1.847212 0.060913 0.071614 0.043432 -0.020149 0.016596 0.010701 0.063581
-0.843745 -0.862372 -0.815699 -0.788910 -0.256758 -0.275189 0.018626 0.026789 0.018431
-0.768952 -0.774352 0.513400 0.534718 -0.315738 -0.289054 0.005400 0.021318 0.026684
-0.547446 -0.597749 -0.151684 -0.179167 -1.430781 -1.483405 0.050303 0.027483 0.052624
1.176572 1.147790 -1.070306 -1.069317 0.697706 0.712249 0.028782 0.000990 0.014543
0.207471 0.203738 0.893860 0.902899 1.007062 0.996590 0.003733 0.009039 0.010473
-0.022405 -0.015504 -0.422952 -0.400648 0.498828 0.483972 0.006902 0.022304 0.014856
0.057265 0.072099 -0.224284 -0.251144 -0.076495 -0.098915 0.014834 0.026860 0.022421
-0.827466 -0.844955 0.747444 0.760563 -0.126858 -0.169390 0.017490 0.013119 0.042532
-0.333633 -0.324375 -0.343592 -0.327812 0.732118 0.758486 0.009259 0.015780 0.026368
0.109275 0.088832 0.841832 0.822395 -0.006810 0.057166 0.020443 0.019438 0.063976
0.009292 0.011823 -0.625001 -0.617682 -0.793769 -0.791517 0.002530 0.007320 0.002252
0.263026 0.243934 0.041755 0.043758 -1.389434 -1.421430 0.019093 0.002004 0.031996
0.165862 0.178157 0.052420 0.079403 -0.320406 -0.282995 0.012294 0.026983 0.037412
-0.069562 -0.072546 0.867897 0.842940 0.185144 0.250257 0.002984 0.024957 0.065114
0.018407 -0.005210 0.018607 0.007453 -0.328851 -0.319660 0.023617 0.011154 0.009190
0.082220 0.111542 0.293847 0.303307 0.015607 0.044056 0.029322 0.009460 0.028448
1.241166 1.264270 0.701024 0.724391 -0.418857 -0.409136 0.023105 0.023367 0.009720
-0.089383 -0.120719 0.249727 0.272956 -0.797160 -0.811022 0.031336 0.023229 0.013862
-0.182285 -0.157777 0.385574 0.385490 -0.637913 -0.634500 0.024508 0.000084 0.003413
-1.121504 -1.133365 -1.534335 -1.558071 -0.073620 -0.122880 0.011861 0.023736 0.049260
2.693231 2.701562 0.525098 0.485711 1.578062 1.565670 0.008331 0.039387 0.012393
-0.310193 -0.334197 -0.463788 -0.472020 0.312703 0.289297 0.024005 0.008232 0.023406
0.390640 0.371478 -0.019653 -0.023779 0.275078 0.271146 0.019162 0.004127 0.003931
-0.775797 -0.747572 0.035334 -0.002659 0.872776 0.846542 0.028224 0.037994 0.026234
-0.179755 -0.198779 0.206981 0.225704 0.465584 0.473443 0.019023 0.018723 0.007859
-1.014146 -0.960427 -0.051511 -0.065966 0.498200 0.485382 0.053719 0.014455 0.012818
0.539980 0.529676 0.427451 0.414968 -0.628257 -0.676123 0.010304 0.012483 0.047866
-0.611513 -0.622861 0.882903 0.852219 -0.449180 -0.447751 0.011348 0.030684 0.001429
0.365970 0.361780 0.003494 -0.027413 0.512144 0.527624 0.004190 0.030906 0.015479
-1.461818 -1.416064 -0.469096 -0.456396 -0.199456 -0.183969 0.045753 0.012700 0.015487
0.345203 0.343172 -0.349543 -0.289962 -0.087486 -0.060232 0.002031 0.059582 0.027254
0.508875 0.507775 0.013649 0.012863 -0.198698 -0.172045 0.001100 0.000785 0.026653
1.322866 1.310269 -0.271697 -0.272822 -0.643141 -0.637499 0.012597 0.001124 0.005642
0.180362 0.175781 0.800793 0.776841 1.090952 1.100735 0.004580 0.023952 0.009783
1.897019 1.891715 -0.890792 -0.871580 0.905540 0.895300 0.005304 0.019212 0.010240
-0.530725 -0.523142 -0.537108 -0.540184 0.884738 0.912137 0.007583 0.003076 0.027399
0.070944 0.084148 -0.415541 -0.435277 -0.343240 -0.333534 0.013204 0.019736 0.009706
0.413817 0.402263 -0.504267 -0.468266 0.333918 0.329046 0.011554 0.036001 0.004871
-0.416879 -0.413522 0.767496 0.750614 0.172079 0.180565 0.003357 0.016881 0.008486
-1.034107 -1.030774 0.139159 0.120597 -2.451655 -2.378693 0.003333 0.018562 0.072962
-0.447710 -0.435549 1.352152 1.319528 -0.231745 -0.244520 0.012161 0.032624 0.012774
0.230238 0.235234 -0.088224 -0.056278 0.572981 0.558854 0.004997 0.031946 0.014128
-0.797260 -0.806028 -0.299759 -0.294522 -0.712456 -0.715391 0.008767 0.005237 0.002935
-0.094633 -0.082404 -0.611377 -0.578046 -0.081941 -0.102122 0.012228 0.033331 0.020181
0.228372 0.187966 -0.394918 -0.351580 -0.278504 -0.278518 0.040406 0.043338 0.000014
-0.294861 -0.279772 0.212242 0.212066 0.154475 0.154639 0.015089 0.000176 0.000164
0.250781 0.240592 -0.585034 -0.600679 -0.410661 -0.405388 0.010189 0.015645 0.005273
-0.252538 -0.234199 -0.846327 -0.839194 0.600418 0.609819 0.018339 0.007133 0.009401
0.680062 0.649376 -0.440161 -0.398186 2.061716 2.018154 0.030686 0.041975 0.043562
-0.261448 -0.266193 0.387196 0.379274 0.889764 0.915492 0.004745 0.007922 0.025727
1.081538 1.116186 -1.419379 -1.406530 0.101956 0.105799 0.034648 0.012848 0.003843
-0.481592 -0.466493 0.343630 0.347189 -0.042153 -0.057087 0.015100 0.003560 0.014934
-1.371577 -1.392998 0.180984 0.220301 0.675571 0.646644 0.021421 0.039317 0.028927
0.476444 0.525468 0.714137 0.689937 0.754968 0.756596 0.049024 0.024200 0.001629
0.999037 0.949738 -1.471598 -1.423168 -1.372146 -1.402610 0.049299 0.048429 0.030464
-0.558349 -0.535955 0.403080 0.386564 -0.636469 -0.553524 0.022394 0.016516 0.082944
0.604343 0.584643 -0.236936 -0.205948 -1.226477 -1.202835 0.019699 0.030988 0.023642
0.648947 0.649754 -1.061467 -1.052869 0.822070 0.816065 0.000807 0.008598 0.006005
0.493134 0.454505 -0.898515 -0.892624 0.382829 0.385628 0.038629 0.005891 0.002800
-0.250346 -0.259077 0.703085 0.698074 -0.295327 -0.271557 0.008731 0.005011 0.023770
-0.793141 -0.791020 -0.208058 -0.240972 0.240175 0.259757 0.002121 0.032914 0.019583
-1.326996 -1.326120 1.076377 1.091852 0.157111 0.133443 0.000876 0.015476 0.023667
-0.436288 -0.432368 -0.274010 -0.274683 -0.068875 -0.069404 0.003920 0.000672 0.000529
0.133972 0.144601 0.215400 0.220320 1.110471 1.099059 0.010629 0.004920 0.011411
-0.055728 -0.028242 0.298692 0.303354 0.243227 0.257818 0.027486 0.004662 0.014592
0.467213 0.441574 -0.790563 -0.805978 0.328057 0.346477 0.025639 0.015415 0.018420
0.010027 0.013987 -0.473717 -0.466318 0.206010 0.165474 0.003960 0.007400 0.040536
-0.007831 0.009146 0.205585 0.208689 -0.396214 -0.394711 0.016976 0.003104 0.001502
0.462694 0.441184 0.020793 0.033798 0.610601 0.653684 0.021510 0.013005 0.043083
0.176768 0.235903 -0.275918 -0.279159 -0.259266 -0.223745 0.059136 0.003242 0.035520
0.003716 0.002472 -0.531846 -0.509817 -0.360964 -0.351233 0.001243 0.022029 0.009731
-0.018598 -0.001732 -0.042033 -0.021118 -0.361485 -0.392003 0.016866 0.020914 0.030518
0.904816 0.965630 0.821841 0.878853 0.615250 0.581467 0.060814 0.057012 0.033783
0.965071 0.968863 -0.397076 -0.400048 0.044229 0.001239 0.003792 0.002971 0.042990
-0.267489 -0.259703 -1.599106 -1.581402 -0.282928 -0.274286 0.007786 0.017704 0.008642
-0.339589 -0.300715 0.379273 0.353086 0.710548 0.697178 0.038874 0.026187 0.013370
0.268588 0.239312 -0.005087 -0.040358 0.741685 0.760272 0.029276 0.035271 0.018587
0.935310 0.911520 -0.356835 -0.378314 -0.492719 -0.519576 0.023790 0.021479 0.026857
-0.336230 -0.309903 0.057065 0.047773 -1.331727 -1.349002 0.026327 0.009292 0.017274
0.853954 0.853083 -0.156331 -0.146183 -0.495876 -0.453508 0.000871 0.010148 0.042368
-0.259353 -0.263328 -0.010118 -0.004190 0.139572 0.151935 0.003975 0.005928 0.012363
0.254251 0.278031 0.444270 0.462642 -0.122700 -0.103768 0.023779 0.018371 0.018932
-0.150479 -0.120887 0.555346 0.551236 -0.659177 -0.612063 0.029592 0.004110 0.047114
1.166724 1.214417 -0.050022 -0.051631 0.139192 0.158565 0.047693 0.001609 0.019373
0.066730 0.013080 0.198389 0.203862 0.156878 0.165893 0.053650 0.005473 0.009014
0.724352 0.731523 -0.383002 -0.385706 -0.503082 -0.566849 0.007170 0.002703 0.063767
-1.520256 -1.538249 0.331587 0.376250 0.069932 0.054083 0.017994 0.044663 0.015850
0.168195 0.174290 1.383515 1.289281 0.610524 0.618710 0.006095 0.094234 0.008186
-0.061031 -0.077388 0.116475 0.065823 -1.094472 -1.088978 0.016356 0.050652 0.005494
-0.967105 -0.957436 0.375276 0.372174 0.414721 0.409478 0.009669 0.003102 0.005242
0.132230 0.083721 0.771675 0.773493 0.197259 0.193935 0.048509 0.001818 0.003324
-0.280907 -0.270883 -0.701473 -0.724649 -0.497734 -0.573822 0.010024 0.023176 0.076088
1.491605 1.462145 -0.074254 -0.123253 0.935982 0.901786 0.029460 0.048999 0.034195
-0.472473 -0.474678 -0.369750 -0.367462 -0.384890 -0.405055 0.002205 0.002288 0.020164
-0.402569 -0.407781 -0.338789 -0.348994 0.668428 0.659754 0.005212 0.010205 0.008673
0.338947 0.362138 0.858972 0.860078 0.214287 0.214765 0.023191 0.001106 0.000477
-0.294391 -0.301212 -0.167384 -0.156034 -0.143262 -0.134496 0.006821 0.011350 0.008766
0.390603 0.417293 -0.167986 -0.189509 -0.056460 -0.065271 0.026690 0.021522 0.008811
-0.956002 -0.940020 -0.837693 -0.860163 -1.024778 -1.012941 0.015982 0.022470 0.011838
0.423277 0.441191 -0.789616 -0.771023 -0.289416 -0.267163 0.017913 0.018593 0.022253
-0.220139 -0.212301 -0.076319 -0.067559 -0.712113 -0.699397 0.007838 0.008759 0.012717
0.196774 0.189743 -0.999902 -1.064913 -0.515015 -0.493852 0.007031 0.065011 0.021164
-0.443995 -0.473078 0.614872 0.606993 0.847968 0.799679 0.029083 0.007879 0.048288
0.883892 0.873308 0.203990 0.196908 0.275068 0.280287 0.010584 0.007083 0.005218
0.418688 0.411804 0.007440 0.028888 -0.098527 -0.050337 0.006885 0.021448 0.048191
0.323278 0.321413 -0.457044 -0.472275 -0.530243 -0.536035 0.001865 0.015231 0.005792
0.697921 0.705695 0.651962 0.656647 -0.012761 0.023994 0.007773 0.004685 0.036755
0.977471 0.935560 0.695054 0.676795 -0.183217 -0.238824 0.041911 0.018258 0.055608
-0.020734 -0.070949 0.539009 0.514485 -0.153006 -0.170221 0.050214 0.024524 0.017216
-0.368271 -0.347306 -0.266067 -0.261563 -0.046523 -0.042908 0.020965 0.004504 0.003615
-0.064594 -0.088534 0.549975 0.518297 -0.245242 -0.253860 0.023940 0.031678 0.008617
0.597234 0.585806 -0.021075 0.006056 -0.907081 -0.932438 0.011428 0.027130 0.025357
0.722754 0.751022 -0.342457 -0.315993 0.238430 0.199123 0.028268 0.026464 0.039307
-0.138248 -0.135467 0.633166 0.672128 0.842497 0.824214 0.002782 0.038962 0.018282
0.631549 0.601997 0.236908 0.178810 -0.505904 -0.511251 0.029553 0.058098 0.005347
-0.267303 -0.233025 0.173548 0.182134 -0.517770 -0.529132 0.034278 0.008586 0.011362
-0.149355 -0.121314 0.067930 0.071971 -1.218768 -1.209424 0.028041 0.004040 0.009345
0.066514 0.080633 0.622881 0.606968 0.106099 0.095995 0.014119 0.015913 0.010104
-0.471887 -0.477383 -0.615394 -0.597307 1.597389 1.595905 0.005496 0.018087 0.001484
0.592160 0.590900 -0.937960 -0.909825 0.335977 0.356201 0.001260 0.028135 0.020224
0.340915 0.342736 0.357520 0.365842 0.168842 0.175830 0.001821 0.008322 0.006988
-0.126803 -0.151596 1.468937 1.484508 0.130837 0.142940 0.024793 0.015571 0.012104
0.381147 0.363174 -0.428313 -0.426784 0.237134 0.228164 0.017973 0.001529 0.008971
0.232078 0.214732 -0.596857 -0.601992 0.805186 0.842225 0.017346 0.005134 0.037040
0.790210 0.776507 -1.034833 -1.079665 -0.121770 -0.132160 0.013703 0.044831 0.010390
-0.673083 -0.659323 1.044963 1.074053 1.160926 1.165218 0.013761 0.029090 0.004292
-0.985089 -1.005783 -0.675657 -0.616108 0.003512 0.010795 0.020695 0.059549 0.007283
0.824222 0.820144 0.617118 0.627194 -0.332828 -0.365993 0.004078 0.010076 0.033164
-0.064604 -0.060966 -0.028918 -0.005806 -0.506394 -0.520774 0.003638 0.023112 0.014380
0.570843 0.549753 -0.388387 -0.409159 0.034998 0.035491 0.021090 0.020771 0.000493
-0.013455 -0.064520 -0.723809 -0.689270 -0.841469 -0.837090 0.051065 0.034539 0.004379
-0.921599 -0.939696 0.773641 0.806375 0.300865 0.314931 0.018097 0.032734 0.014066
0.755069 0.717559 0.223212 0.229837 -0.776391 -0.757684 0.037510 0.006624 0.018707
0.881985 0.867575 -0.108519 -0.128527 -1.320111 -1.319087 0.014410 0.020009 0.001023
-0.662176 -0.682679 0.512997 0.507626 0.391895 0.384283 0.020503 0.005371 0.007612
0.085900 0.053484 -0.145532 -0.141591 0.847101 0.821383 0.032416 0.003941 0.025718
-0.207416 -0.216951 0.665264 0.681491 0.426630 0.415795 0.009534 0.016227 0.010835
-0.063859 -0.063958 0.064372 0.054822 0.085331 0.108425 0.000099 0.009549 0.023094
0.209235 0.209892 1.394859 1.402261 -0.703376 -0.671819 0.000657 0.007402 0.031557
0.799481 0.817106 0.700773 0.739280 -0.299023 -0.288378 0.017625 0.038507 0.010644
-0.770512 -0.774424 0.685466 0.669498 -0.985027 -0.965587 0.003912 0.015968 0.019440
-0.198976 -0.209056 0.109615 0.128682 0.300811 0.298602 0.010079 0.019067 0.002209
-0.144914 -0.097317 -0.537904 -0.460444 -0.790098 -0.822671 0.047597 0.077460 0.032573
1.425807 1.404846 0.505039 0.486594 -1.111604 -1.106815 0.020961 0.018445 0.004789
